Season,Wteam,Wefg%,Lefg%,Lefg,Wtov%,Ltov%,Wor%,Wdr%,Lor%,Ldr%,Wft%,Lft%,wins
2008,1345,0.56,0.463768115942029,0.464,0.132,0.11,0.432,0.628,0.37209302325581395,0.5675675675675675,0.224,0.217,1
2008,1360,0.508,0.45689655172413796,0.457,0.132,0.161,0.324,0.543,0.45714285714285713,0.6756756756756757,0.062,0.276,1
2008,1373,0.663,0.4426229508196721,0.443,0.192,0.179,0.227,0.632,0.3684210526315789,0.7727272727272727,0.478,0.131,1
2008,1390,0.575,0.4330160204318551,0.433,0.1525,0.1135,0.373,0.6935,0.3068181818181818,0.6268315018315018,0.221,0.138,2
2008,1397,0.5195000000000001,0.4370407009609949,0.437,0.16949999999999998,0.1865,0.311,0.6025,0.39743589743589747,0.6888888888888889,0.40549999999999997,0.19899999999999998,2
2008,1400,0.5603333333333333,0.4018055390936747,0.40199999999999997,0.113,0.09699999999999999,0.4226666666666666,0.657,0.34321942832581126,0.5772729966808914,0.18733333333333335,0.25566666666666665,3
2008,1401,0.63,0.5092592592592593,0.509,0.17,0.093,0.346,0.778,0.2222222222222222,0.6538461538461539,0.196,0.13,1
2008,1417,0.546,0.3654499482656176,0.36575,0.1715,0.12475,0.4125,0.6725,0.327470704168497,0.587352790578597,0.24925000000000003,0.13574999999999998,4
2008,1424,0.561,0.3983050847457627,0.398,0.222,0.212,0.241,0.707,0.2926829268292683,0.7586206896551724,0.123,0.186,1
2008,1437,0.5845,0.43452380952380953,0.4345,0.1815,0.132,0.20400000000000001,0.7384999999999999,0.2614861032331254,0.7958333333333334,0.43300000000000005,0.34850000000000003,2
2008,1443,0.5925,0.4910576626580327,0.491,0.1805,0.1535,0.3305,0.669,0.3311599176389842,0.6696969696969697,0.2495,0.40549999999999997,2
2008,1450,0.5569999999999999,0.31948476052249636,0.3195,0.1155,0.134,0.2915,0.7745,0.22528883183568676,0.7084398976982097,0.1755,0.132,2
2008,1452,0.522,0.4758695652173913,0.476,0.14550000000000002,0.14350000000000002,0.3545,0.789,0.2111111111111111,0.6452991452991452,0.22549999999999998,0.425,2
2008,1458,0.5345,0.40932010409889397,0.40900000000000003,0.14600000000000002,0.161,0.3085,0.734,0.26621417797888386,0.6917293233082706,0.3155,0.183,2
2008,1462,0.5489999999999999,0.4689507010402533,0.46900000000000003,0.12133333333333333,0.12233333333333335,0.26299999999999996,0.6960000000000001,0.3039230661524166,0.7369731800766285,0.4323333333333333,0.19899999999999998,3
2009,1112,0.558,0.4413400423728814,0.441,0.138,0.16749999999999998,0.3085,0.641,0.358974358974359,0.6916666666666667,0.4545,0.155,2
2009,1113,0.615,0.43137254901960786,0.431,0.148,0.116,0.13,0.727,0.2727272727272727,0.8695652173913043,0.462,0.255,1
2009,1156,0.523,0.57,0.57,0.064,0.211,0.378,0.643,0.35714285714285715,0.6216216216216216,0.246,0.24,1
2009,1163,0.54675,0.39875018986861094,0.39875,0.119,0.11175,0.38925,0.76325,0.23674865831842576,0.6108517260894171,0.38049999999999995,0.1165,4
2009,1173,0.5,0.41836734693877553,0.418,0.104,0.129,0.371,0.559,0.4411764705882353,0.6285714285714286,0.259,0.388,1
2009,1181,0.5349999999999999,0.5640196078431372,0.5640000000000001,0.1275,0.20400000000000001,0.4455,0.6859999999999999,0.3142361111111111,0.5543778801843318,0.382,0.17,2
2009,1211,0.5774999999999999,0.5345217883418223,0.5345,0.109,0.111,0.309,0.6995,0.30098684210526316,0.6909090909090909,0.412,0.146,2
2009,1242,0.49650000000000005,0.375,0.375,0.12,0.11199999999999999,0.2915,0.7295,0.27020676691729323,0.7084942084942085,0.22899999999999998,0.14550000000000002,2
2009,1257,0.6413333333333333,0.4435331174461609,0.44366666666666665,0.17166666666666666,0.16266666666666665,0.41900000000000004,0.642,0.358142037302726,0.5811688311688311,0.13633333333333333,0.14533333333333334,3
2009,1261,0.545,0.5,0.5,0.126,0.161,0.3,0.618,0.38235294117647056,0.7,0.273,0.365,1
2009,1266,0.415,0.4811320754716981,0.481,0.113,0.128,0.345,0.759,0.2413793103448276,0.6551724137931034,0.404,0.113,1
2009,1268,0.54,0.4830508474576271,0.483,0.093,0.151,0.432,0.588,0.4117647058823529,0.5675675675675675,0.254,0.237,1
2009,1272,0.632,0.4925328554360813,0.4925,0.1475,0.1325,0.34299999999999997,0.704,0.29625199362041466,0.6568627450980392,0.262,0.2275,2
2009,1276,0.49,0.36153846153846153,0.362,0.174,0.122,0.281,0.533,0.4666666666666667,0.71875,0.235,0.185,1
2009,1277,0.4848,0.4463437852194449,0.44639999999999996,0.1358,0.14320000000000002,0.40759999999999996,0.6668000000000001,0.333394777265745,0.5921486882777205,0.27379999999999993,0.2556,5
2009,1281,0.5456666666666666,0.45341183574879224,0.4533333333333333,0.07533333333333334,0.11333333333333333,0.297,0.601,0.3990740740740741,0.7029037966537967,0.3303333333333333,0.279,3
2009,1287,0.4,0.3275862068965517,0.328,0.22,0.158,0.471,0.791,0.20930232558139536,0.5294117647058824,0.36,0.086,1
2009,1314,0.5393333333333333,0.44048473153928835,0.44050000000000006,0.10400000000000002,0.16,0.3208333333333333,0.6678333333333334,0.3322576759017437,0.6791485658590921,0.3006666666666667,0.19233333333333336,6
2009,1328,0.6046666666666667,0.4383838383838384,0.4383333333333333,0.15633333333333335,0.14766666666666667,0.3993333333333333,0.622,0.37790549169859516,0.6005709266578831,0.312,0.12666666666666668,3
2009,1329,0.632,0.5267857142857143,0.527,0.153,0.124,0.32,0.676,0.3235294117647059,0.68,0.189,0.286,1
2009,1338,0.4856666666666667,0.4310378086419753,0.431,0.1423333333333333,0.10666666666666667,0.4053333333333334,0.6916666666666668,0.30845386953379467,0.5948051948051948,0.264,0.169,3
2009,1345,0.439,0.44147318960751797,0.4415,0.11499999999999999,0.135,0.354,0.6599999999999999,0.3402832415420929,0.6464019851116625,0.3025,0.188,2
2009,1373,0.375,0.4583333333333333,0.458,0.18,0.193,0.451,0.769,0.23076923076923078,0.5490196078431373,0.278,0.283,1
2009,1393,0.5609999999999999,0.400545149566676,0.4005,0.185,0.095,0.2825,0.78,0.22002923976608185,0.7172619047619048,0.2445,0.184,2
2009,1400,0.57,0.4444444444444444,0.444,0.155,0.14,0.389,0.771,0.22857142857142856,0.6111111111111112,0.193,0.259,1
2009,1401,0.635,0.4491525423728814,0.449,0.164,0.114,0.269,0.8,0.2,0.7307692307692307,0.25,0.22,1
2009,1417,0.462,0.46938775510204084,0.469,0.144,0.139,0.3,0.706,0.29411764705882354,0.7,0.327,0.367,1
2009,1425,0.569,0.38181818181818183,0.382,0.156,0.178,0.393,0.649,0.35135135135135137,0.6071428571428571,0.275,0.236,1
2009,1437,0.50375,0.4686462787955582,0.4685,0.1335,0.1475,0.3885,0.7665,0.23347537878787877,0.6111272562885466,0.3735,0.29025,4
2009,1443,0.562,0.5317460317460317,0.532,0.161,0.146,0.273,0.848,0.15151515151515152,0.7272727272727273,0.232,0.079,1
2009,1449,0.452,0.3879310344827586,0.388,0.152,0.18,0.447,0.667,0.3333333333333333,0.5526315789473685,0.242,0.224,1
2009,1458,0.491,0.4782608695652174,0.478,0.119,0.189,0.147,0.84,0.16,0.8529411764705882,0.148,0.326,1
2009,1462,0.534,0.4388586956521739,0.4385,0.125,0.1185,0.3015,0.8340000000000001,0.16602316602316602,0.6981481481481482,0.2975,0.201,2
2010,1115,0.455,0.3090909090909091,0.309,0.121,0.087,0.333,0.674,0.32558139534883723,0.6666666666666666,0.477,0.182,1
2010,1124,0.5336666666666666,0.42677546210657563,0.4266666666666667,0.13266666666666668,0.138,0.35000000000000003,0.7093333333333334,0.2907443226592163,0.6499167234461353,0.17966666666666667,0.166,3
2010,1139,0.4744,0.4813325928457507,0.48119999999999996,0.12179999999999999,0.20060000000000003,0.255,0.7135999999999999,0.28640070163429454,0.7450183150183151,0.30379999999999996,0.16119999999999998,5
2010,1140,0.569,0.5,0.5,0.11,0.177,0.286,0.535,0.46511627906976744,0.7142857142857143,0.385,0.179,1
2010,1143,0.588,0.475,0.475,0.16,0.178,0.241,0.583,0.4166666666666667,0.7586206896551724,0.333,0.083,1
2010,1165,0.6705000000000001,0.5693681318681318,0.569,0.121,0.14150000000000001,0.422,0.7275,0.27248677248677244,0.5780632411067194,0.27649999999999997,0.19,2
2010,1181,0.5191666666666667,0.42615405587737226,0.426,0.11866666666666666,0.13183333333333333,0.418,0.6848333333333333,0.31545837116957803,0.5818238331077479,0.27616666666666667,0.2225,6
2010,1210,0.455,0.5681818181818182,0.568,0.158,0.161,0.417,0.88,0.12,0.5833333333333334,0.545,0.205,1
2010,1211,0.536,0.4067796610169492,0.407,0.172,0.091,0.222,0.744,0.2558139534883721,0.7777777777777778,0.524,0.203,1
2010,1242,0.616,0.4596774193548387,0.46,0.15,0.135,0.412,0.675,0.325,0.5882352941176471,0.072,0.274,1
2010,1243,0.5336666666666666,0.43727685661647925,0.43733333333333335,0.12233333333333334,0.14333333333333334,0.4206666666666667,0.611,0.388989563408168,0.5793650793650794,0.313,0.39866666666666667,3
2010,1246,0.5870000000000001,0.3732638888888889,0.37333333333333335,0.13133333333333333,0.14166666666666666,0.39033333333333325,0.6946666666666665,0.3055851063829787,0.6097776275261063,0.27133333333333337,0.24833333333333338,3
2010,1268,0.5,0.475,0.475,0.097,0.061,0.459,0.786,0.21428571428571427,0.5405405405405406,0.309,0.333,1
2010,1277,0.52775,0.4995461332247446,0.49974999999999997,0.14200000000000002,0.11175,0.37175,0.7070000000000001,0.2930659787367104,0.6279812779812779,0.3125,0.2715,4
2010,1281,0.56,0.5396825396825397,0.54,0.093,0.205,0.281,0.538,0.46153846153846156,0.71875,0.362,0.159,1
2010,1293,0.475,0.48,0.48,0.124,0.112,0.395,0.706,0.29411764705882354,0.6052631578947368,0.15,0.34,1
2010,1307,0.462,0.46296296296296297,0.463,0.073,0.153,0.278,0.656,0.34375,0.7222222222222222,0.245,0.13,1
2010,1320,0.513,0.5043103448275862,0.5045,0.1485,0.13699999999999998,0.40700000000000003,0.5854999999999999,0.41482391482391484,0.5928571428571429,0.3675,0.181,2
2010,1325,0.7,0.5737704918032787,0.574,0.128,0.183,0.32,0.562,0.4375,0.68,0.364,0.213,1
2010,1326,0.5345,0.4096218020022247,0.4095,0.154,0.164,0.254,0.6805,0.31932773109243695,0.7459677419354839,0.3205,0.161,2
2010,1330,0.448,0.4067796610169492,0.407,0.117,0.138,0.29,0.579,0.42105263157894735,0.7096774193548387,0.167,0.034,1
2010,1338,0.571,0.3684210526315789,0.368,0.14,0.16,0.3,0.725,0.275,0.7,0.446,0.421,1
2010,1345,0.48,0.37115384615384617,0.371,0.149,0.14100000000000001,0.15300000000000002,0.6945,0.3054078014184397,0.8472222222222223,0.1495,0.184,2
2010,1388,0.5694999999999999,0.48954060705496305,0.48949999999999994,0.1385,0.0995,0.4275,0.7415,0.25857142857142856,0.5726902173913043,0.397,0.1835,2
2010,1393,0.648,0.4140151515151515,0.41400000000000003,0.179,0.11249999999999999,0.4165,0.6799999999999999,0.3201928530913216,0.5833333333333333,0.2425,0.138,2
2010,1397,0.5233333333333333,0.4625331564986737,0.4626666666666666,0.15733333333333335,0.12866666666666668,0.43133333333333335,0.6443333333333333,0.3557338086749851,0.5687830687830687,0.20800000000000005,0.2633333333333333,3
2010,1401,0.569,0.4274193548387097,0.427,0.144,0.119,0.25,0.762,0.23809523809523808,0.75,0.216,0.0,1
2010,1437,0.412,0.44545454545454544,0.445,0.149,0.205,0.314,0.621,0.3793103448275862,0.6857142857142857,0.608,0.382,1
2010,1448,0.471,0.43478260869565216,0.435,0.175,0.047,0.455,0.796,0.20408163265306123,0.5454545454545454,0.214,0.29,1
2010,1449,0.5860000000000001,0.5394385026737968,0.5395,0.09949999999999999,0.14,0.308,0.7455,0.25469043151969983,0.6920045045045045,0.176,0.17049999999999998,2
2010,1452,0.45425000000000004,0.3744238045719878,0.3745,0.1355,0.14475000000000002,0.393,0.6435,0.3564771021021021,0.6068567049557007,0.40125,0.19425,4
2010,1458,0.38,0.4479166666666667,0.448,0.052,0.152,0.278,0.645,0.3548387096774194,0.7222222222222222,0.222,0.125,1
2010,1462,0.47800000000000004,0.4041078629032258,0.404,0.076,0.0965,0.3055,0.643,0.35683987274655354,0.6944444444444444,0.2395,0.15849999999999997,2
2011,1112,0.5466666666666666,0.5123075254825417,0.5123333333333333,0.13566666666666669,0.143,0.351,0.6936666666666667,0.30596285434995113,0.6492726122707148,0.3443333333333333,0.3236666666666667,3
2011,1139,0.48519999999999996,0.4676093688744601,0.4676,0.1262,0.13199999999999998,0.35940000000000005,0.7038,0.2962318870213607,0.6405131129203628,0.2802,0.28280000000000005,5
2011,1140,0.5435,0.43358395989974935,0.434,0.101,0.15000000000000002,0.1995,0.7315,0.26865079365079364,0.8003663003663004,0.274,0.3095,2
2011,1153,0.574,0.42857142857142855,0.429,0.126,0.105,0.448,0.605,0.39473684210526316,0.5517241379310345,0.296,0.143,1
2011,1155,0.56,0.5,0.5,0.153,0.255,0.154,0.781,0.21875,0.8461538461538461,0.28,0.083,1
2011,1163,0.4811666666666667,0.3984352347195789,0.39833333333333326,0.11433333333333333,0.09499999999999999,0.3343333333333333,0.6978333333333334,0.30224913719983776,0.665510883470536,0.2648333333333333,0.15016666666666667,6
2011,1181,0.5845,0.4786449399656947,0.4785,0.11699999999999999,0.156,0.3335,0.8075,0.192495126705653,0.666256157635468,0.3,0.122,2
2011,1196,0.5803333333333334,0.42762779124780925,0.42766666666666664,0.131,0.13899999999999998,0.28633333333333333,0.714,0.28634477307160267,0.7136015325670497,0.21333333333333335,0.2476666666666667,3
2011,1199,0.532,0.38243200506008856,0.3825,0.15500000000000003,0.112,0.2515,0.6905,0.3093849416755037,0.7482638888888888,0.3385,0.185,2
2011,1206,0.442,0.4326923076923077,0.433,0.105,0.115,0.324,0.706,0.29411764705882354,0.6756756756756757,0.288,0.231,1
2011,1211,0.625,0.5258620689655172,0.526,0.161,0.12,0.444,0.861,0.1388888888888889,0.5555555555555556,0.404,0.172,1
2011,1228,0.67,0.4537037037037037,0.454,0.196,0.109,0.227,0.778,0.2222222222222222,0.7727272727272727,0.213,0.241,1
2011,1242,0.5646666666666667,0.4145801910507793,0.4143333333333333,0.1423333333333333,0.14333333333333334,0.3526666666666667,0.7363333333333334,0.2638250638250638,0.6473856209150327,0.16766666666666666,0.13733333333333334,3
2011,1243,0.454,0.52,0.52,0.118,0.144,0.364,0.724,0.27586206896551724,0.6363636363636364,0.444,0.32,1
2011,1246,0.5535,0.4526261137596846,0.4525,0.14075000000000001,0.11324999999999999,0.26375000000000004,0.6882499999999999,0.3115549065154517,0.7363164069046422,0.22425,0.20274999999999999,4
2011,1266,0.525,0.5188777638715061,0.5185,0.1735,0.216,0.2915,0.737,0.26278409090909094,0.7083333333333333,0.33099999999999996,0.161,2
2011,1276,0.586,0.38372093023255816,0.384,0.144,0.232,0.375,0.8,0.2,0.625,0.0,0.279,1
2011,1287,0.447,0.5625,0.562,0.193,0.199,0.425,0.8,0.2,0.575,0.193,0.146,1
2011,1314,0.49933333333333335,0.44016495487083723,0.4403333333333333,0.09999999999999999,0.14366666666666666,0.379,0.652,0.3479757790102618,0.6210308379644763,0.30833333333333335,0.17833333333333334,3
2011,1323,0.521,0.4140625,0.414,0.16,0.102,0.2,0.814,0.18604651162790697,0.8,0.426,0.047,1
2011,1326,0.7095,0.4386792452830189,0.4385,0.14049999999999999,0.189,0.415,0.6575,0.34285714285714286,0.5847578347578347,0.1325,0.10650000000000001,2
2011,1338,0.492,0.33636363636363636,0.336,0.124,0.118,0.55,0.757,0.24324324324324326,0.45,0.271,0.255,1
2011,1345,0.472,0.33620689655172414,0.336,0.183,0.178,0.424,0.786,0.21428571428571427,0.5757575757575758,0.259,0.069,1
2011,1350,0.54,0.4805253623188406,0.4805,0.0615,0.108,0.299,0.627,0.37289915966386555,0.7008928571428572,0.1265,0.256,2
2011,1361,0.477,0.41747835497835495,0.4175,0.09999999999999999,0.1235,0.378,0.7295,0.2701465201465202,0.621978021978022,0.10700000000000001,0.096,2
2011,1393,0.602,0.4636363636363636,0.464,0.166,0.168,0.375,0.722,0.2777777777777778,0.625,0.545,0.164,1
2011,1396,0.541,0.5555555555555556,0.556,0.134,0.13,0.308,0.714,0.2857142857142857,0.6923076923076923,0.265,0.074,1
2011,1400,0.508,0.4866666666666667,0.487,0.101,0.075,0.417,0.614,0.38636363636363635,0.5833333333333334,0.333,0.107,1
2011,1417,0.5,0.4838709677419355,0.484,0.144,0.161,0.382,0.634,0.36585365853658536,0.6176470588235294,0.625,0.258,1
2011,1421,0.537,0.5089285714285714,0.509,0.154,0.163,0.188,0.806,0.19444444444444445,0.8125,0.426,0.357,1
2011,1427,0.463,0.4112903225806452,0.411,0.133,0.139,0.263,0.732,0.2682926829268293,0.7368421052631579,0.37,0.161,1
2011,1433,0.5332,0.426902086156708,0.42679999999999996,0.11159999999999999,0.153,0.2848,0.6512,0.34871797994560144,0.7150084531880843,0.2984,0.2274,5
2011,1449,0.467,0.51,0.51,0.063,0.178,0.306,0.621,0.3793103448275862,0.6944444444444444,0.2,0.28,1
2011,1452,0.536,0.47413793103448276,0.474,0.113,0.096,0.438,0.639,0.3611111111111111,0.5625,0.455,0.362,1
2011,1458,0.5800000000000001,0.47470238095238093,0.475,0.115,0.0955,0.2925,0.7424999999999999,0.25757575757575757,0.7073863636363636,0.44,0.3195,2
2012,1124,0.5316666666666667,0.49178571428571427,0.4916666666666667,0.138,0.14566666666666667,0.41100000000000003,0.745,0.2548984468339307,0.5889724310776941,0.22766666666666668,0.24466666666666667,3
2012,1140,0.54,0.4857142857142857,0.486,0.195,0.187,0.263,0.805,0.1951219512195122,0.7368421052631579,0.177,0.057,1
2012,1153,0.4565,0.426140350877193,0.426,0.1385,0.16949999999999998,0.328,0.717,0.28309409888357256,0.6720430107526881,0.258,0.22549999999999998,2
2012,1160,0.531,0.3873239436619718,0.387,0.234,0.083,0.3,0.755,0.24489795918367346,0.7,0.354,0.127,1
2012,1166,0.53,0.53125,0.531,0.099,0.13,0.212,0.8,0.2,0.7878787878787878,0.1,0.125,1
2012,1196,0.5516666666666666,0.35725669129924453,0.35733333333333334,0.13899999999999998,0.12433333333333334,0.337,0.7776666666666667,0.22245440729483282,0.662962962962963,0.256,0.155,3
2012,1199,0.519,0.4649122807017544,0.465,0.14,0.156,0.281,0.611,0.3888888888888889,0.71875,0.208,0.175,1
2012,1207,0.663,0.48148148148148145,0.481,0.161,0.121,0.333,0.714,0.2857142857142857,0.6666666666666666,0.184,0.13,1
2012,1211,0.65,0.35714285714285715,0.357,0.131,0.114,0.24,0.676,0.32432432432432434,0.76,0.24,0.388,1
2012,1231,0.622,0.5371464375223773,0.5369999999999999,0.21700000000000003,0.1785,0.32599999999999996,0.7225,0.2777777777777778,0.6739130434782609,0.172,0.134,2
2012,1235,0.537,0.4375,0.438,0.129,0.049,0.429,0.784,0.21621621621621623,0.5714285714285714,0.352,0.268,1
2012,1242,0.449,0.40190654224840283,0.4018,0.1312,0.13520000000000001,0.357,0.6914,0.3083357553547735,0.6430654080854309,0.2352,0.1846,5
2012,1243,0.524,0.43333333333333335,0.433,0.126,0.114,0.192,0.667,0.3333333333333333,0.8076923076923077,0.619,0.2,1
2012,1246,0.5638333333333333,0.43844826216181226,0.4383333333333333,0.1215,0.10783333333333334,0.3335000000000001,0.6736666666666666,0.32638026224982747,0.6663556773973577,0.38450000000000006,0.19716666666666663,6
2012,1250,0.481,0.46551724137931033,0.466,0.082,0.138,0.237,0.658,0.34210526315789475,0.7631578947368421,0.481,0.276,1
2012,1257,0.477,0.4357641332395027,0.43574999999999997,0.11525,0.16025,0.28674999999999995,0.68825,0.3118055555555555,0.7130781799899447,0.244,0.20675,4
2012,1266,0.47050000000000003,0.3890881147540983,0.389,0.14200000000000002,0.173,0.2665,0.7424999999999999,0.25748337028824836,0.7334494773519163,0.2895,0.1935,2
2012,1277,0.5985,0.47078431372549023,0.471,0.14100000000000001,0.10750000000000001,0.34199999999999997,0.823,0.17678571428571427,0.6580645161290323,0.16349999999999998,0.3265,2
2012,1293,0.441,0.3645833333333333,0.365,0.094,0.277,0.263,0.647,0.35294117647058826,0.7368421052631579,0.255,0.125,1
2012,1301,0.524,0.4664095146255223,0.4665,0.11149999999999999,0.128,0.3135,0.775,0.225,0.6865079365079365,0.308,0.2175,2
2012,1307,0.57,0.46153846153846156,0.462,0.158,0.159,0.259,0.6,0.4,0.7407407407407407,0.36,0.123,1
2012,1313,0.627,0.6454545454545455,0.645,0.124,0.099,0.438,0.767,0.23333333333333334,0.5625,0.203,0.236,1
2012,1314,0.4923333333333333,0.4332246200514634,0.4333333333333333,0.13933333333333334,0.15366666666666665,0.38400000000000006,0.7396666666666666,0.260390559732665,0.6159867184257428,0.2306666666666667,0.10333333333333335,3
2012,1325,0.5405,0.46437198067632846,0.4645,0.123,0.133,0.20750000000000002,0.655,0.34523809523809523,0.7924242424242425,0.39549999999999996,0.2355,2
2012,1326,0.51325,0.46737889338125194,0.4675,0.13475,0.1485,0.38975,0.74925,0.2508740693375668,0.6104301948051948,0.39325,0.25775,4
2012,1345,0.5,0.453125,0.453,0.117,0.124,0.206,0.676,0.32432432432432434,0.7941176470588235,0.263,0.172,1
2012,1378,0.521,0.3844417077175698,0.3845,0.1525,0.135,0.2985,0.7424999999999999,0.2572944297082228,0.7013888888888888,0.201,0.22049999999999997,2
2012,1387,0.511,0.4074074074074074,0.407,0.209,0.133,0.296,0.722,0.2777777777777778,0.7037037037037037,0.304,0.185,1
2012,1393,0.5569999999999999,0.47837343892780987,0.478,0.11733333333333333,0.12766666666666668,0.35233333333333333,0.6086666666666666,0.3914241622574956,0.6476426426426426,0.30566666666666664,0.20766666666666667,3
2012,1433,0.475,0.4274193548387097,0.427,0.138,0.142,0.294,0.692,0.3076923076923077,0.7058823529411765,0.102,0.097,1
2012,1435,0.63,0.5267857142857143,0.527,0.173,0.124,0.37,0.758,0.24242424242424243,0.6296296296296297,0.457,0.196,1
2012,1436,0.54,0.36666666666666664,0.367,0.063,0.079,0.3,0.568,0.4318181818181818,0.7,0.34,0.25,1
2012,1443,0.323,0.39344262295081966,0.393,0.227,0.169,0.542,0.773,0.22727272727272727,0.4583333333333333,0.306,0.164,1
2012,1458,0.546,0.45201202590194267,0.45199999999999996,0.1205,0.1375,0.3425,0.7645,0.23581757508342605,0.6574074074074074,0.2135,0.237,2
2012,1462,0.533,0.4768016581632653,0.477,0.14,0.1225,0.382,0.7215,0.27842809364548493,0.6181818181818182,0.3435,0.14250000000000002,2
2013,1112,0.65,0.3947768762677485,0.395,0.16899999999999998,0.0955,0.29100000000000004,0.8275,0.17257683215130024,0.7092307692307692,0.2495,0.27749999999999997,2
2013,1139,0.391,0.4112903225806452,0.411,0.057,0.113,0.263,0.775,0.225,0.7368421052631579,0.455,0.081,1
2013,1143,0.483,0.3728813559322034,0.373,0.127,0.123,0.211,0.733,0.26666666666666666,0.7894736842105263,0.119,0.288,1
2013,1161,0.559,0.4824561403508772,0.482,0.142,0.061,0.429,0.909,0.09090909090909091,0.5714285714285714,0.529,0.298,1
2013,1166,0.536,0.4609375,0.461,0.192,0.109,0.292,0.641,0.358974358974359,0.7083333333333334,0.524,0.062,1
2013,1181,0.523,0.4008925979680697,0.401,0.11333333333333333,0.13733333333333334,0.20566666666666666,0.7543333333333333,0.24574694311536416,0.7943722943722943,0.41500000000000004,0.3103333333333333,3
2013,1195,0.5545,0.4689421106557377,0.469,0.138,0.16399999999999998,0.255,0.6775,0.32235142118863047,0.7448275862068966,0.374,0.1755,2
2013,1196,0.5523333333333333,0.4566666666666667,0.4566666666666667,0.11933333333333333,0.20766666666666667,0.37400000000000005,0.731,0.26884226884226886,0.6258076258076258,0.39299999999999996,0.20533333333333334,3
2013,1211,0.491,0.5,0.5,0.124,0.134,0.314,0.906,0.09375,0.6857142857142857,0.182,0.261,1
2013,1217,0.619,0.4017857142857143,0.402,0.172,0.12,0.143,0.59,0.41025641025641024,0.8571428571428571,0.381,0.304,1
2013,1228,0.385,0.38235294117647056,0.382,0.136,0.189,0.282,0.765,0.23529411764705882,0.717948717948718,0.327,0.196,1
2013,1231,0.538,0.42338709677419356,0.4235,0.13,0.1275,0.287,0.685,0.3153153153153153,0.713103448275862,0.3235,0.07250000000000001,2
2013,1235,0.568,0.47058823529411764,0.471,0.077,0.209,0.161,0.71,0.2903225806451613,0.8387096774193549,0.153,0.196,1
2013,1241,0.536,0.3813559322033898,0.381,0.138,0.13,0.424,0.61,0.3902439024390244,0.5757575757575758,0.143,0.169,1
2013,1242,0.479,0.3416874221668742,0.3415,0.20650000000000002,0.111,0.2885,0.6595,0.3405362144857943,0.7116402116402116,0.43999999999999995,0.146,2
2013,1247,0.606,0.5068935441328688,0.507,0.12966666666666668,0.12133333333333333,0.23633333333333337,0.5886666666666667,0.41120351120351123,0.7636527358440596,0.22166666666666665,0.18100000000000002,3
2013,1257,0.568,0.4966478698169355,0.4968333333333334,0.11716666666666664,0.18600000000000003,0.3706666666666667,0.6988333333333333,0.30134576884576886,0.6290977785976994,0.32983333333333337,0.29933333333333334,6
2013,1266,0.4736666666666666,0.4725816655164481,0.4726666666666666,0.13233333333333333,0.13333333333333333,0.40700000000000003,0.6813333333333333,0.3184321579286174,0.5931623931623932,0.3216666666666667,0.22633333333333336,3
2013,1272,0.459,0.35344827586206895,0.353,0.182,0.152,0.294,0.625,0.375,0.7058823529411765,0.184,0.19,1
2013,1274,0.5295,0.4255464480874317,0.4255,0.10400000000000001,0.14049999999999999,0.364,0.6675,0.3324775353016688,0.6357142857142857,0.264,0.086,2
2013,1276,0.5434,0.4736236177615488,0.47359999999999997,0.1224,0.1516,0.3268,0.7506,0.2494746938449091,0.6731800766283524,0.1498,0.1226,5
2013,1277,0.519,0.37630208333333337,0.3765,0.196,0.111,0.5045,0.7725,0.22767332549941247,0.4955357142857143,0.195,0.1225,2
2013,1278,0.582,0.3492063492063492,0.349,0.12,0.145,0.324,0.568,0.4318181818181818,0.6764705882352942,0.197,0.302,1
2013,1279,0.412,0.3135593220338983,0.314,0.12,0.132,0.324,0.674,0.32608695652173914,0.6756756756756757,0.175,0.153,1
2013,1299,0.596,0.5185185185185185,0.519,0.101,0.121,0.2,0.818,0.18181818181818182,0.8,0.212,0.296,1
2013,1314,0.602,0.47540983606557374,0.475,0.182,0.166,0.214,0.595,0.40540540540540543,0.7857142857142857,0.388,0.213,1
2013,1326,0.5399999999999999,0.48589743589743595,0.48600000000000004,0.09800000000000002,0.16233333333333333,0.26266666666666666,0.6673333333333332,0.3327359617682198,0.7372685185185185,0.36433333333333334,0.3166666666666667,3
2013,1332,0.531,0.42879172714078373,0.42900000000000005,0.1945,0.1545,0.32499999999999996,0.831,0.16904761904761906,0.675,0.213,0.20900000000000002,2
2013,1361,0.482,0.4396551724137931,0.44,0.13,0.119,0.344,0.784,0.21621621621621623,0.65625,0.286,0.069,1
2013,1387,0.5,0.29508196721311475,0.295,0.127,0.177,0.323,0.523,0.4772727272727273,0.6774193548387096,0.185,0.131,1
2013,1388,0.543,0.46153846153846156,0.462,0.089,0.132,0.267,0.806,0.1935483870967742,0.7333333333333333,0.37,0.115,1
2013,1393,0.47774999999999995,0.32409239399403994,0.3242499999999999,0.12075000000000001,0.18675,0.3015,0.66375,0.3361757105943153,0.6986111111111111,0.385,0.22675,4
2013,1396,0.55,0.5961538461538461,0.596,0.057,0.16,0.129,0.741,0.25925925925925924,0.8709677419354839,0.42,0.192,1
2013,1433,0.6,0.36046511627906974,0.36,0.081,0.261,0.394,0.719,0.28125,0.6060606060606061,0.154,0.256,1
